revenu_mensuel_net,revenu_annuel,charges_mensuelles_totales,montant_demande,nbr_mois_remboursement,anciennete_emploi_mois,type_contrat,TARGET
1026.0,12312.0,667.0,2039.0,15.0,119.0,CDI,0
805.0,9660.0,485.0,1876.0,28.0,99.0,CDI,0
1661.0,19932.0,773.0,3394.0,24.0,31.0,CDI,1
1026.0,12312.0,454.0,539.0,12.0,37.0,CDI,1
712.0,8544.0,441.0,721.0,18.0,116.0,CDI,0
1912.0,22944.0,894.0,13768.0,36.0,10.0,CDI,0
621.0,7452.0,404.0,1635.0,18.0,13.0,CDI,0
555.0,6660.0,361.0,573.0,10.0,21.0,CDI,0
2975.0,35700.0,1219.0,3425.0,33.0,72.0,CDI,1
1231.0,14772.0,503.0,3581.0,18.0,87.0,CDD,0
1026.0,12312.0,578.0,855.0,13.0,60.0,CDD,0
2351.0,28212.0,738.0,10652.0,34.0,271.0,CDI,0
1347.0,16164.0,748.0,679.0,20.0,58.0,CDD,1
2351.0,28212.0,817.0,5496.0,20.0,46.0,CDD,0
3597.0,43164.0,1244.0,9291.0,27.0,54.0,CDD,0
1452.0,17424.0,812.0,1523.0,21.0,134.0,CDI,0
555.0,6660.0,361.0,617.0,20.0,360.0,CDI,0
1231.0,14772.0,585.0,2039.0,18.0,36.0,CDI,0
1452.0,17424.0,571.0,3119.0,21.0,31.0,CDI,1
1661.0,19932.0,954.0,11784.0,31.0,133.0,CDI,0
899.0,10788.0,520.0,5074.0,19.0,69.0,CDI,0
1452.0,17424.0,598.0,9993.0,31.0,47.0,CDI,0
1026.0,12312.0,556.0,6061.0,31.0,301.0,CDI,0
1452.0,17424.0,748.0,1092.0,20.0,17.0,CDI,0
1661.0,19932.0,586.0,12602.0,31.0,92.0,CDD,0
1231.0,14772.0,508.0,3278.0,34.0,220.0,CDI,0
555.0,6660.0,361.0,588.0,13.0,46.0,CDD,0
1452.0,17424.0,557.0,10201.0,14.0,8.0,CDI,0
1026.0,12312.0,467.0,4888.0,11.0,5.0,CDI,0
621.0,7452.0,404.0,2903.0,36.0,284.0,CDI,0
1452.0,17424.0,648.0,6657.0,24.0,56.0,CDI,0
805.0,9660.0,443.0,1260.0,20.0,19.0,CDI,0
1912.0,22944.0,822.0,13451.0,34.0,17.0,CDI,0
1231.0,14772.0,547.0,2309.0,13.0,15.0,CDI,1
555.0,6660.0,361.0,815.0,9.0,22.0,CDI,0
1912.0,22944.0,549.0,14350.0,36.0,131.0,CDD,0
621.0,7452.0,404.0,1243.0,18.0,26.0,CDD,0
805.0,9660.0,523.0,4378.0,28.0,212.0,CDI,0
1661.0,19932.0,680.0,2039.0,15.0,143.0,CDI,0
1231.0,14772.0,739.0,1300.0,14.0,182.0,CDI,0
2771.0,33252.0,1264.0,5101.0,10.0,62.0,CDD,0
805.0,9660.0,523.0,1092.0,20.0,12.0,CDD,1
899.0,10788.0,455.0,3119.0,21.0,26.0,CDI,0
1026.0,12312.0,571.0,611.0,9.0,61.0,CDI,0
1132.0,13584.0,703.0,815.0,9.0,14.0,CDD,0
1452.0,17424.0,824.0,3364.0,36.0,36.0,CDD,0
1026.0,12312.0,637.0,712.0,13.0,25.0,CDI,0
1231.0,14772.0,675.0,1487.0,20.0,44.0,CDD,0
1026.0,12312.0,667.0,959.0,13.0,187.0,CDI,0
2145.0,25740.0,720.0,10452.0,15.0,89.0,CDD,1
1661.0,19932.0,645.0,6284.0,31.0,129.0,CDI,0
919.0,11028.0,485.0,5543.0,25.0,40.0,CDI,0
805.0,9660.0,523.0,3958.0,20.0,8.0,CDI,0
805.0,9660.0,507.0,9464.0,28.0,9.0,CDI,0
1026.0,12312.0,667.0,1001.0,16.0,274.0,CDI,0
1576.0,18912.0,662.0,1626.0,13.0,6.0,CDI,1
1661.0,19932.0,957.0,13320.0,36.0,20.0,CDI,0
555.0,6660.0,361.0,1395.0,21.0,23.0,CDD,0
805.0,9660.0,484.0,1487.0,20.0,31.0,CDD,0
1331.0,15972.0,554.0,3888.0,34.0,102.0,CDI,0
1026.0,12312.0,458.0,3119.0,20.0,44.0,CDI,1
1661.0,19932.0,872.0,3119.0,21.0,31.0,CDI,0
555.0,6660.0,361.0,2249.0,26.0,87.0,CDI,0
919.0,11028.0,453.0,743.0,20.0,29.0,CDI,0
1661.0,19932.0,877.0,2841.0,21.0,207.0,CDI,0
1331.0,15972.0,865.0,5300.0,25.0,106.0,CDI,0
805.0,9660.0,502.0,4712.0,31.0,8.0,CDI,0
3942.0,47304.0,1402.0,4378.0,13.0,188.0,CDI,1
2351.0,28212.0,1177.0,639.0,13.0,101.0,CDI,0
695.0,8340.0,452.0,507.0,11.0,16.0,CDI,0
3942.0,47304.0,1252.0,2540.0,9.0,102.0,CDI,0
621.0,7452.0,404.0,1029.0,14.0,12.0,CDI,0
3942.0,47304.0,1431.0,5144.0,15.0,48.0,CDD,0
2351.0,28212.0,789.0,8775.0,21.0,49.0,CDD,1
555.0,6660.0,361.0,2920.0,21.0,44.0,CDI,0
555.0,6660.0,361.0,3119.0,21.0,85.0,CDI,1
805.0,9660.0,464.0,11548.0,24.0,146.0,CDI,0
1026.0,12312.0,461.0,3757.0,15.0,62.0,CDI,0
1145.0,13740.0,744.0,2039.0,21.0,12.0,CDI,0
621.0,7452.0,404.0,1511.0,28.0,45.0,CDD,0
555.0,6660.0,361.0,591.0,9.0,121.0,CDD,0
1331.0,15972.0,563.0,1297.0,15.0,76.0,CDI,0
555.0,6660.0,361.0,728.0,13.0,178.0,CDI,1
2351.0,28212.0,638.0,5472.0,15.0,36.0,CDD,0
2351.0,28212.0,1342.0,3377.0,26.0,74.0,CDD,0
1912.0,22944.0,720.0,5003.0,16.0,120.0,CDD,0
1231.0,14772.0,800.0,2732.0,19.0,29.0,CDI,1
1912.0,22944.0,772.0,8520.0,20.0,184.0,CDI,0
805.0,9660.0,476.0,2247.0,19.0,4.0,CDI,0
1912.0,22944.0,553.0,4062.0,23.0,6.0,CDI,0
1771.0,21252.0,685.0,5472.0,16.0,60.0,CDI,0
2145.0,25740.0,686.0,5144.0,13.0,23.0,CDD,0
1026.0,12312.0,465.0,4123.0,18.0,48.0,CDD,0
1026.0,12312.0,667.0,3420.0,19.0,20.0,CDI,1
899.0,10788.0,491.0,2437.0,23.0,249.0,CDI,0
1132.0,13584.0,600.0,2039.0,18.0,26.0,CDD,0
2145.0,25740.0,978.0,2575.0,23.0,244.0,CDD,0
2351.0,28212.0,1302.0,2870.0,21.0,255.0,CDD,0
1771.0,21252.0,755.0,2732.0,16.0,46.0,CDI,0
1661.0,19932.0,629.0,1606.0,10.0,38.0,CDI,0
1564.0,18768.0,721.0,2203.0,23.0,6.0,CDI,0
3942.0,47304.0,1684.0,9921.0,24.0,133.0,CDD,0
3189.0,38268.0,1487.0,3409.0,21.0,115.0,CDI,0
1912.0,22944.0,729.0,6739.0,34.0,360.0,CDD,0
1752.0,21024.0,725.0,4378.0,26.0,9.0,CDI,0
1661.0,19932.0,600.0,2039.0,18.0,68.0,CDI,1
2572.0,30864.0,992.0,3521.0,13.0,85.0,CDI,0
1331.0,15972.0,532.0,8878.0,34.0,360.0,CDI,0
884.0,10608.0,511.0,14895.0,35.0,94.0,CDD,1
805.0,9660.0,499.0,11160.0,34.0,12.0,CDI,0
2771.0,33252.0,1199.0,9241.0,31.0,76.0,CDI,0
805.0,9660.0,523.0,4104.0,31.0,171.0,CDI,0
621.0,7452.0,404.0,756.0,9.0,73.0,CDD,0
1145.0,13740.0,744.0,7961.0,36.0,108.0,CDI,0
805.0,9660.0,523.0,4378.0,31.0,40.0,CDI,1
621.0,7452.0,404.0,588.0,15.0,28.0,CDI,0
555.0,6660.0,361.0,518.0,15.0,55.0,CDD,0
919.0,11028.0,597.0,1157.0,21.0,14.0,CDI,1
2771.0,33252.0,946.0,7284.0,11.0,122.0,CDD,0
805.0,9660.0,523.0,526.0,11.0,9.0,CDD,0
805.0,9660.0,523.0,1713.0,19.0,36.0,CDD,1
1026.0,12312.0,650.0,1092.0,20.0,6.0,CDI,0
1231.0,14772.0,571.0,7284.0,25.0,19.0,CDI,1
1661.0,19932.0,1073.0,12602.0,25.0,146.0,CDI,0
1452.0,17424.0,630.0,1809.0,21.0,161.0,CDI,0
3942.0,47304.0,1166.0,10758.0,28.0,217.0,CDD,0
805.0,9660.0,523.0,3005.0,20.0,57.0,CDI,0
1026.0,12312.0,473.0,2732.0,19.0,73.0,CDD,0
1026.0,12312.0,532.0,2039.0,21.0,41.0,CDI,0
1026.0,12312.0,548.0,8520.0,21.0,9.0,CDD,0
2771.0,33252.0,1227.0,815.0,20.0,58.0,CDI,0
1359.0,16308.0,658.0,2644.0,13.0,69.0,CDI,0
805.0,9660.0,454.0,3278.0,34.0,10.0,CDI,0
2771.0,33252.0,1050.0,3537.0,18.0,21.0,CDD,0
1231.0,14772.0,565.0,547.0,15.0,218.0,CDI,0
1452.0,17424.0,890.0,10618.0,34.0,49.0,CDI,0
1026.0,12312.0,481.0,874.0,9.0,58.0,CDI,0
621.0,7452.0,404.0,514.0,10.0,103.0,CDI,0
621.0,7452.0,404.0,743.0,20.0,142.0,CDI,0
2771.0,33252.0,837.0,14856.0,33.0,205.0,CDD,0
1661.0,19932.0,1031.0,13087.0,27.0,89.0,CDI,0
1912.0,22944.0,686.0,7284.0,21.0,20.0,CDD,0
1231.0,14772.0,474.0,2242.0,19.0,15.0,CDI,0
1026.0,12312.0,501.0,2039.0,20.0,64.0,CDI,1
3189.0,38268.0,1281.0,3849.0,21.0,162.0,CDI,0
805.0,9660.0,518.0,6381.0,34.0,85.0,CDD,1
1231.0,14772.0,593.0,9691.0,34.0,123.0,CDD,0
1452.0,17424.0,567.0,1736.0,17.0,127.0,CDI,0
1661.0,19932.0,689.0,7639.0,30.0,5.0,CDD,0
805.0,9660.0,523.0,9269.0,34.0,112.0,CDI,0
805.0,9660.0,443.0,1754.0,26.0,144.0,CDI,0
1912.0,22944.0,1040.0,2039.0,21.0,94.0,CDI,0
1912.0,22944.0,738.0,10742.0,31.0,357.0,CDD,0
3597.0,43164.0,1217.0,12374.0,34.0,61.0,CDI,0
1661.0,19932.0,647.0,4655.0,18.0,46.0,CDI,0
3597.0,43164.0,1505.0,2039.0,13.0,72.0,CDI,0
2145.0,25740.0,687.0,1876.0,17.0,11.0,CDD,0
1748.0,20976.0,1107.0,7284.0,20.0,42.0,CDI,0
805.0,9660.0,523.0,3409.0,20.0,57.0,CDD,0
1231.0,14772.0,650.0,5058.0,21.0,21.0,CDI,0
555.0,6660.0,361.0,743.0,20.0,54.0,CDI,0
1912.0,22944.0,568.0,9770.0,18.0,24.0,CDI,0
555.0,6660.0,361.0,4378.0,31.0,55.0,CDI,0
805.0,9660.0,508.0,8050.0,34.0,202.0,CDD,0
712.0,8544.0,440.0,815.0,10.0,148.0,CDI,0
555.0,6660.0,361.0,555.0,9.0,28.0,CDI,0
1912.0,22944.0,619.0,8419.0,34.0,27.0,CDI,0
919.0,11028.0,597.0,1456.0,9.0,13.0,CDI,0
1231.0,14772.0,752.0,1092.0,20.0,4.0,CDI,0
2351.0,28212.0,1187.0,13768.0,34.0,52.0,CDI,0
3189.0,38268.0,1167.0,3119.0,13.0,134.0,CDD,0
1026.0,12312.0,468.0,6719.0,30.0,36.0,CDI,0
1231.0,14772.0,727.0,1635.0,12.0,38.0,CDI,0
1026.0,12312.0,505.0,5414.0,26.0,186.0,CDI,1
555.0,6660.0,361.0,573.0,12.0,92.0,CDI,0
555.0,6660.0,361.0,6061.0,36.0,7.0,CDI,0
621.0,7452.0,404.0,2203.0,23.0,222.0,CDI,0
805.0,9660.0,523.0,1898.0,19.0,98.0,CDI,0
1912.0,22944.0,939.0,4137.0,14.0,86.0,CDD,0
1452.0,17424.0,944.0,6778.0,28.0,16.0,CDD,1
725.0,8700.0,461.0,6398.0,19.0,26.0,CDD,0
1452.0,17424.0,663.0,679.0,20.0,33.0,CDI,0
1026.0,12312.0,521.0,7284.0,34.0,24.0,CDI,0
1912.0,22944.0,982.0,6504.0,24.0,24.0,CDI,0
1452.0,17424.0,637.0,857.0,10.0,94.0,CDD,0
621.0,7452.0,404.0,2039.0,28.0,107.0,CDD,0
1026.0,12312.0,667.0,2039.0,27.0,19.0,CDI,0
1912.0,22944.0,818.0,5931.0,30.0,238.0,CDD,0
3942.0,47304.0,1099.0,3958.0,26.0,89.0,CDD,0
1661.0,19932.0,519.0,1367.0,18.0,22.0,CDI,0
1661.0,19932.0,890.0,1184.0,17.0,152.0,CDI,0
1452.0,17424.0,917.0,1170.0,15.0,51.0,CDD,0
1026.0,12312.0,555.0,6799.0,34.0,34.0,CDD,0
1026.0,12312.0,476.0,2732.0,19.0,51.0,CDI,0
1026.0,12312.0,667.0,7284.0,34.0,8.0,CDD,0
1452.0,17424.0,622.0,10868.0,36.0,96.0,CDI,0
1452.0,17424.0,876.0,9193.0,31.0,71.0,CDI,0
899.0,10788.0,584.0,647.0,10.0,7.0,CDI,0
1452.0,17424.0,746.0,8520.0,25.0,109.0,CDI,0
1231.0,14772.0,553.0,1163.0,18.0,4.0,CDD,0
2351.0,28212.0,855.0,6061.0,31.0,26.0,CDI,0
1452.0,17424.0,574.0,13545.0,36.0,91.0,CDD,0
3942.0,47304.0,1378.0,13320.0,24.0,168.0,CDD,0
3942.0,47304.0,1195.0,9770.0,20.0,20.0,CDD,0
1452.0,17424.0,944.0,5144.0,13.0,61.0,CDI,0
555.0,6660.0,361.0,3313.0,25.0,13.0,CDI,0
1912.0,22944.0,727.0,4061.0,16.0,49.0,CDI,0
805.0,9660.0,488.0,3119.0,28.0,8.0,CDI,0
805.0,9660.0,523.0,991.0,8.0,56.0,CDI,1
1752.0,21024.0,795.0,7284.0,28.0,36.0,CDI,0
884.0,10608.0,529.0,5300.0,24.0,115.0,CDD,0
621.0,7452.0,404.0,532.0,10.0,18.0,CDI,0
1912.0,22944.0,557.0,10927.0,31.0,19.0,CDD,0
1026.0,12312.0,466.0,855.0,15.0,42.0,CDI,0
1231.0,14772.0,475.0,9921.0,25.0,168.0,CDD,0
1132.0,13584.0,491.0,815.0,9.0,78.0,CDD,0
805.0,9660.0,523.0,4833.0,21.0,9.0,CDI,0
1912.0,22944.0,811.0,3751.0,21.0,128.0,CDI,0
2351.0,28212.0,825.0,13989.0,25.0,186.0,CDD,0
1231.0,14772.0,591.0,934.0,14.0,45.0,CDI,0
695.0,8340.0,452.0,5496.0,34.0,25.0,CDI,0
555.0,6660.0,361.0,11784.0,34.0,120.0,CDI,0
1231.0,14772.0,472.0,1868.0,15.0,229.0,CDI,0
2086.0,25032.0,768.0,1316.0,10.0,88.0,CDI,0
933.0,11196.0,541.0,3119.0,28.0,360.0,CDI,0
1661.0,19932.0,566.0,6581.0,34.0,134.0,CDD,0
555.0,6660.0,361.0,679.0,20.0,53.0,CDD,0
1231.0,14772.0,547.0,9135.0,34.0,13.0,CDD,0
555.0,6660.0,361.0,1210.0,20.0,85.0,CDI,0
1452.0,17424.0,522.0,508.0,8.0,284.0,CDD,0
555.0,6660.0,361.0,532.0,9.0,22.0,CDD,1
3597.0,43164.0,1314.0,13918.0,29.0,342.0,CDD,0
695.0,8340.0,452.0,525.0,12.0,59.0,CDD,1
805.0,9660.0,511.0,2039.0,13.0,43.0,CDI,0
621.0,7452.0,404.0,679.0,20.0,10.0,CDI,1
1661.0,19932.0,540.0,1773.0,20.0,94.0,CDI,0
884.0,10608.0,575.0,679.0,20.0,69.0,CDI,0
555.0,6660.0,361.0,959.0,17.0,33.0,CDI,0
621.0,7452.0,404.0,3005.0,20.0,12.0,CDD,0
805.0,9660.0,523.0,1233.0,14.0,59.0,CDD,0
1026.0,12312.0,546.0,7628.0,24.0,12.0,CDI,0
1554.0,18648.0,679.0,959.0,10.0,48.0,CDI,0
1231.0,14772.0,468.0,5171.0,25.0,16.0,CDD,0
805.0,9660.0,472.0,2301.0,10.0,141.0,CDI,0
555.0,6660.0,361.0,679.0,12.0,5.0,CDI,0
899.0,10788.0,584.0,1210.0,17.0,37.0,CDI,0
621.0,7452.0,404.0,1092.0,20.0,8.0,CDI,0
1452.0,17424.0,944.0,7284.0,26.0,162.0,CDI,0
1912.0,22944.0,546.0,552.0,12.0,39.0,CDD,0
1026.0,12312.0,667.0,11784.0,34.0,21.0,CDI,0
621.0,7452.0,404.0,555.0,9.0,5.0,CDI,0
805.0,9660.0,523.0,2039.0,20.0,130.0,CDI,0
805.0,9660.0,523.0,10596.0,34.0,62.0,CDI,0
621.0,7452.0,404.0,6504.0,24.0,63.0,CDI,0
805.0,9660.0,523.0,679.0,20.0,26.0,CDI,0
1452.0,17424.0,584.0,2625.0,20.0,20.0,CDI,1
1231.0,14772.0,519.0,11201.0,26.0,55.0,CDI,0
2771.0,33252.0,965.0,5828.0,14.0,97.0,CDI,0
1231.0,14772.0,500.0,6707.0,27.0,151.0,CDD,0
1661.0,19932.0,680.0,2301.0,9.0,18.0,CDI,0
621.0,7452.0,404.0,679.0,20.0,16.0,CDI,0
1026.0,12312.0,667.0,10678.0,34.0,63.0,CDI,0
2351.0,28212.0,704.0,12602.0,25.0,220.0,CDD,0
805.0,9660.0,523.0,914.0,20.0,30.0,CDI,0
1231.0,14772.0,469.0,11784.0,34.0,93.0,CDI,0
1912.0,22944.0,809.0,2605.0,14.0,8.0,CDI,0
1347.0,16164.0,771.0,1549.0,13.0,14.0,CDI,1
1231.0,14772.0,469.0,2815.0,28.0,27.0,CDI,0
919.0,11028.0,597.0,1029.0,15.0,150.0,CDD,0
1145.0,13740.0,565.0,8652.0,34.0,109.0,CDI,0
1912.0,22944.0,836.0,2538.0,13.0,112.0,CDI,0
1912.0,22944.0,845.0,2920.0,21.0,167.0,CDI,0
1231.0,14772.0,474.0,525.0,9.0,37.0,CDI,0
2351.0,28212.0,930.0,2841.0,21.0,24.0,CDI,0
1576.0,18912.0,532.0,3119.0,19.0,133.0,CDI,0
3942.0,47304.0,1964.0,14953.0,36.0,126.0,CDI,0
1576.0,18912.0,668.0,10201.0,36.0,44.0,CDI,0
1026.0,12312.0,577.0,3958.0,20.0,3.0,CDD,1
621.0,7452.0,404.0,3662.0,30.0,78.0,CDI,0
1026.0,12312.0,573.0,2625.0,20.0,13.0,CDD,0
1026.0,12312.0,667.0,1243.0,17.0,116.0,CDD,0
1661.0,19932.0,782.0,1297.0,14.0,31.0,CDI,1
712.0,8544.0,463.0,6504.0,21.0,9.0,CDI,0
2351.0,28212.0,759.0,11039.0,24.0,76.0,CDI,0
805.0,9660.0,503.0,5096.0,30.0,89.0,CDI,0
2211.0,26532.0,574.0,11212.0,36.0,68.0,CDI,0
555.0,6660.0,361.0,1832.0,14.0,34.0,CDI,1
1231.0,14772.0,800.0,6942.0,32.0,6.0,CDI,0
1564.0,18768.0,806.0,3810.0,24.0,59.0,CDI,0
2351.0,28212.0,953.0,3386.0,15.0,106.0,CDI,1
1231.0,14772.0,494.0,2962.0,23.0,12.0,CDI,0
805.0,9660.0,447.0,5062.0,10.0,69.0,CDD,0
1661.0,19932.0,1026.0,5683.0,24.0,127.0,CDI,0
1026.0,12312.0,667.0,959.0,15.0,13.0,CDI,0
1661.0,19932.0,635.0,3581.0,15.0,156.0,CDD,0
1231.0,14772.0,800.0,1814.0,18.0,47.0,CDI,0
1026.0,12312.0,667.0,640.0,9.0,6.0,CDI,0
1771.0,21252.0,1010.0,4011.0,21.0,8.0,CDD,0
1231.0,14772.0,800.0,6215.0,36.0,82.0,CDI,0
3597.0,43164.0,1326.0,9921.0,24.0,19.0,CDD,0
1661.0,19932.0,833.0,2962.0,20.0,244.0,CDI,0
1026.0,12312.0,527.0,11784.0,34.0,360.0,CDI,0
1554.0,18648.0,534.0,10201.0,34.0,105.0,CDI,0
3189.0,38268.0,1060.0,10201.0,25.0,17.0,CDD,0
1231.0,14772.0,609.0,959.0,10.0,270.0,CDD,0
3042.0,36504.0,1158.0,1248.0,18.0,57.0,CDI,1
1661.0,19932.0,926.0,549.0,8.0,150.0,CDI,0
621.0,7452.0,404.0,633.0,9.0,39.0,CDI,0
555.0,6660.0,361.0,529.0,10.0,21.0,CDI,0
1026.0,12312.0,522.0,11440.0,24.0,129.0,CDI,0
555.0,6660.0,361.0,1635.0,23.0,110.0,CDI,0
899.0,10788.0,548.0,7803.0,31.0,74.0,CDI,0
1661.0,19932.0,722.0,3119.0,20.0,56.0,CDD,1
555.0,6660.0,361.0,506.0,8.0,131.0,CDI,0
1026.0,12312.0,484.0,2920.0,18.0,60.0,CDI,0
1026.0,12312.0,667.0,729.0,9.0,89.0,CDI,0
1912.0,22944.0,782.0,8689.0,30.0,98.0,CDI,0
1331.0,15972.0,627.0,1661.0,15.0,16.0,CDD,0
1026.0,12312.0,501.0,4655.0,31.0,166.0,CDI,0
1661.0,19932.0,564.0,11974.0,31.0,134.0,CDD,0
1452.0,17424.0,626.0,3249.0,25.0,18.0,CDI,0
1912.0,22944.0,675.0,3119.0,20.0,17.0,CDD,0
1026.0,12312.0,667.0,1005.0,23.0,93.0,CDI,0
1661.0,19932.0,706.0,1230.0,11.0,121.0,CDI,0
1661.0,19932.0,641.0,5003.0,19.0,112.0,CDD,0
1026.0,12312.0,667.0,1092.0,15.0,58.0,CDI,0
2086.0,25032.0,912.0,3119.0,15.0,75.0,CDI,1
805.0,9660.0,488.0,513.0,14.0,360.0,CDI,0
2645.0,31740.0,748.0,14642.0,32.0,12.0,CDD,0
805.0,9660.0,523.0,1857.0,13.0,27.0,CDI,0
2351.0,28212.0,820.0,8520.0,20.0,76.0,CDI,0
805.0,9660.0,523.0,3119.0,13.0,52.0,CDI,0
1231.0,14772.0,800.0,2487.0,13.0,63.0,CDI,0
1132.0,13584.0,665.0,1467.0,21.0,137.0,CDI,0
884.0,10608.0,555.0,1092.0,20.0,141.0,CDI,0
2351.0,28212.0,882.0,3736.0,30.0,37.0,CDI,0
555.0,6660.0,361.0,502.0,10.0,183.0,CDI,0
2145.0,25740.0,631.0,13666.0,19.0,31.0,CDD,0
1452.0,17424.0,715.0,756.0,18.0,126.0,CDI,0
884.0,10608.0,524.0,6581.0,34.0,11.0,CDI,0
2145.0,25740.0,919.0,1149.0,15.0,12.0,CDI,1
1231.0,14772.0,800.0,5300.0,24.0,48.0,CDD,0
2201.0,26412.0,572.0,10576.0,34.0,110.0,CDI,0
1145.0,13740.0,744.0,3756.0,26.0,98.0,CDI,0
621.0,7452.0,404.0,851.0,23.0,210.0,CDI,0
621.0,7452.0,404.0,4759.0,28.0,173.0,CDI,0
1026.0,12312.0,508.0,7719.0,34.0,10.0,CDI,0
3942.0,47304.0,1512.0,3119.0,20.0,62.0,CDD,0
621.0,7452.0,404.0,7284.0,36.0,14.0,CDD,0
555.0,6660.0,361.0,3119.0,21.0,160.0,CDI,1
1912.0,22944.0,764.0,4163.0,27.0,31.0,CDI,1
1231.0,14772.0,606.0,2203.0,26.0,3.0,CDI,0
1452.0,17424.0,823.0,9921.0,25.0,53.0,CDI,0
1231.0,14772.0,730.0,1693.0,20.0,354.0,CDI,0
621.0,7452.0,404.0,573.0,20.0,71.0,CDD,0
555.0,6660.0,361.0,864.0,11.0,60.0,CDI,0
1661.0,19932.0,1080.0,8284.0,34.0,116.0,CDI,0
1231.0,14772.0,540.0,3721.0,14.0,210.0,CDD,0
1452.0,17424.0,537.0,13182.0,29.0,283.0,CDI,0
621.0,7452.0,404.0,11784.0,34.0,14.0,CDD,0
555.0,6660.0,361.0,2203.0,26.0,25.0,CDI,0
1661.0,19932.0,531.0,11186.0,34.0,11.0,CDD,0
1026.0,12312.0,513.0,815.0,27.0,113.0,CDI,0
1132.0,13584.0,705.0,1655.0,27.0,153.0,CDD,0
3942.0,47304.0,1260.0,8372.0,24.0,57.0,CDD,0
919.0,11028.0,539.0,815.0,18.0,47.0,CDI,0
1026.0,12312.0,540.0,1043.0,10.0,49.0,CDI,0
1026.0,12312.0,569.0,1773.0,20.0,39.0,CDI,1
1912.0,22944.0,546.0,12419.0,26.0,225.0,CDI,0
3942.0,47304.0,1439.0,3744.0,18.0,42.0,CDD,1
621.0,7452.0,404.0,815.0,16.0,5.0,CDI,0
1452.0,17424.0,691.0,1462.0,21.0,46.0,CDI,0
1661.0,19932.0,1080.0,5098.0,16.0,145.0,CDI,0
1231.0,14772.0,772.0,2732.0,18.0,21.0,CDI,0
2351.0,28212.0,820.0,10201.0,19.0,157.0,CDI,0
1026.0,12312.0,475.0,553.0,19.0,112.0,CDI,0
1912.0,22944.0,564.0,6848.0,20.0,143.0,CDI,0
1452.0,17424.0,493.0,7284.0,34.0,241.0,CDI,0
805.0,9660.0,473.0,1442.0,20.0,13.0,CDI,0
1359.0,16308.0,529.0,3873.0,16.0,54.0,CDI,0
1231.0,14772.0,485.0,8991.0,30.0,7.0,CDI,0
899.0,10788.0,483.0,851.0,15.0,8.0,CDI,0
555.0,6660.0,361.0,776.0,18.0,50.0,CDI,0
3478.0,41736.0,1116.0,14350.0,36.0,47.0,CDI,0
919.0,11028.0,485.0,2039.0,19.0,219.0,CDI,0
621.0,7452.0,404.0,1092.0,20.0,61.0,CDI,0
1771.0,21252.0,840.0,8318.0,30.0,21.0,CDI,0
725.0,8700.0,471.0,3351.0,35.0,124.0,CDI,0
621.0,7452.0,404.0,959.0,18.0,360.0,CDI,0
1661.0,19932.0,604.0,12344.0,34.0,4.0,CDI,0
1331.0,15972.0,497.0,3237.0,15.0,142.0,CDI,0
1912.0,22944.0,924.0,3646.0,14.0,31.0,CDI,1
1026.0,12312.0,667.0,679.0,20.0,71.0,CDD,0
2094.0,25128.0,898.0,6691.0,30.0,49.0,CDD,0
1452.0,17424.0,660.0,986.0,15.0,59.0,CDD,0
682.0,8184.0,443.0,1178.0,27.0,175.0,CDI,0
805.0,9660.0,523.0,6423.0,25.0,35.0,CDI,0
1452.0,17424.0,479.0,1750.0,16.0,107.0,CDI,0
1026.0,12312.0,475.0,9770.0,21.0,137.0,CDI,0
2145.0,25740.0,834.0,2039.0,21.0,113.0,CDD,0
3942.0,47304.0,1352.0,12274.0,34.0,130.0,CDD,0
1026.0,12312.0,539.0,3624.0,34.0,47.0,CDI,0
805.0,9660.0,523.0,2815.0,18.0,114.0,CDI,0
1026.0,12312.0,509.0,2815.0,30.0,178.0,CDI,0
555.0,6660.0,361.0,555.0,15.0,108.0,CDD,0
1026.0,12312.0,460.0,6361.0,34.0,267.0,CDI,0
2351.0,28212.0,898.0,9846.0,25.0,129.0,CDI,0
1452.0,17424.0,944.0,2962.0,20.0,217.0,CDI,0
621.0,7452.0,404.0,514.0,9.0,102.0,CDD,0
555.0,6660.0,361.0,1029.0,19.0,44.0,CDI,1
555.0,6660.0,361.0,743.0,20.0,152.0,CDI,0
2975.0,35700.0,984.0,11039.0,25.0,24.0,CDD,0
712.0,8544.0,463.0,1487.0,20.0,360.0,CDI,0
1912.0,22944.0,571.0,8878.0,34.0,56.0,CDI,0
1452.0,17424.0,614.0,6707.0,24.0,57.0,CDI,0
1026.0,12312.0,510.0,679.0,20.0,49.0,CDI,0
2572.0,30864.0,899.0,10426.0,34.0,7.0,CDI,0
621.0,7452.0,404.0,1092.0,20.0,128.0,CDI,0
1912.0,22944.0,564.0,4106.0,31.0,16.0,CDI,1
1912.0,22944.0,686.0,2732.0,19.0,173.0,CDD,0
805.0,9660.0,501.0,617.0,20.0,88.0,CDI,0
1231.0,14772.0,463.0,1307.0,13.0,125.0,CDI,0
899.0,10788.0,584.0,3119.0,15.0,29.0,CDI,0
1026.0,12312.0,667.0,553.0,18.0,63.0,CDI,0
1231.0,14772.0,800.0,1092.0,20.0,16.0,CDI,0
1231.0,14772.0,509.0,1414.0,15.0,26.0,CDI,0
1026.0,12312.0,463.0,2487.0,14.0,20.0,CDI,0
